service_id,service_type,service_date,notes,pet_id,staff_id
ff5ccfa6-c42f-4f57-9afc-67db12c9a6b9,dental_cleaning,2022-08-02 00:00:00+07,Check for parasites before grooming,c22a2045-d2dd-4c26-b879-33c0387e64f3,a1cd9473-6617-44f4-862e-05eebcc0a439
d96294d6-eb71-43e6-9671-aa000b4ce65a,haircut,2005-07-29 00:00:00+07,Follow up after 2 days to ensure comfort,c2d0ad91-fd6b-4dbf-99e3-6929b76c60ac,5cb4db40-4a0b-4504-878a-1813c2d56473
befa3464-3478-44fc-8dce-a5465ad091a7,nail_trim,2023-08-09 00:00:00+07,Sensitive to loud noises,5191db42-5abf-479f-b68a-5de58f5b1683,c77d7d5e-3edf-4385-a623-eb6755c5637f
ce670deb-f98f-4b75-8c81-6e654b8de9ee,grooming,2003-02-26 00:00:00+07,Nail trimming should be done carefully to avoid injury,07ea5214-52be-47ac-b16c-4676cdb764d3,a9c5e2ec-1b94-40ad-8462-960f685889f1
a2e7516e-19b5-458a-bc13-40341d93de75,haircut,2024-01-19 00:00:00+07,Use only natural products,ca54ac2b-b401-423b-8375-6373894365d4,6143512c-f7d1-41bd-bacf-fd4cd790b297
be03f709-6a5b-437a-8374-31f59997a968,dental_cleaning,2017-12-28 00:00:00+07,Nail trimming should be done carefully to avoid injury,bfeb2221-9c64-4565-8d41-e875ff2f1fa4,6143512c-f7d1-41bd-bacf-fd4cd790b297
237a21ba-154b-4723-88f8-216d5bb3a390,nail_trim,2023-07-02 00:00:00+07,Avoid using strong shampoos,25453c7a-77a1-466a-acec-4a6955317558,7d5c62ab-dcb8-4dd1-8de9-12c0787c4367
75670164-d915-4778-aa81-ce8e33871e44,bathing,2024-01-11 00:00:00+07,Avoid using strong shampoos,e15531e5-e450-46f5-9afd-0cdde51c03e5,0211b722-86d3-40b2-afbc-84e904f09f4e
28f141d9-a2eb-4505-9420-3d2ba826b3f3,nail_trim,2023-10-07 00:00:00+07,Brush thoroughly before service,58a899bf-cb78-42aa-928a-da4c2561174b,a5f80e60-c4c0-406c-bf66-453648dce324
a652fda4-b212-4a42-adc8-4738a35f7455,grooming,2020-07-29 00:00:00+07,Nail trimming should be done carefully to avoid injury,844b3a6e-971c-4fad-9f2b-cb5d93853247,6b61a540-14b2-4563-a68e-46122fe66488
f8b2d66f-c06d-49b9-a608-482f5f56eace,grooming,2023-11-14 00:00:00+07,Maintain gentle temperature for bath,5ae08177-06b5-4f81-aaf6-4cf934ce6094,0741df1d-e8e1-4360-86b4-368827bcf00c
962cd107-e7c3-4ee5-8e08-6256f1f037bd,haircut,2020-10-12 00:00:00+07,Special care for coat,e769e4f1-901f-4e22-8446-ef70e43b8be4,8a7bfd8d-5084-4b13-9d81-28eb21111aa7
b03199e6-e323-464a-8f41-750c0b5bf4b5,nail_trim,2006-06-24 00:00:00+07,Do not trim nails,6da51d96-5970-40e0-b256-1d1757be4a05,29549e64-1715-47a3-af68-a0b722e65edc
6804c829-be11-4bb7-86da-842a54314756,nail_trim,2003-10-22 00:00:00+07,Requires special treatment for matted fur,b6b3bc2f-52ae-4d11-ad80-d1ddc296e4e3,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
58ec2d75-5a3f-4e1c-b3d2-0bf15bbe01da,dental_cleaning,2010-07-02 00:00:00+07,Do not bathe if skin is irritated,6015afbb-807c-4211-919b-c1dc75f738f0,2c5074b6-1bfb-49a3-bd51-85aae7f86ffd
0b34f813-922b-4a78-9014-379834b1f6ce,bathing,2023-12-07 00:00:00+07,Light trimming only,4937d174-e699-4ee0-b1ce-777bf1863282,120c31f0-f20e-4e69-a4ad-024f7cbc7518
7417a949-4637-48ee-a521-1d02e95a474c,bathing,2021-07-23 00:00:00+07,Special care for coat,78b73a45-f9b1-49f9-a9e6-7a53094957cc,8e4d5275-6031-481e-b56b-496700291e5a
1e94a644-390d-48e5-a44b-be20e3231e67,dental_cleaning,2021-01-09 00:00:00+07,Use calming spray before grooming,3237775a-58a8-4918-b161-69e0f7cfa512,b379e324-1b90-4a95-8983-4fed36413fb9
9693db4e-9c85-4187-a44c-b20633b02cd2,dental_cleaning,2004-10-01 00:00:00+07,Sensitive to certain fragrances,8da930e2-f1c4-4eba-bc3d-87da6daf5661,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
fcb0967c-4aff-4b4e-a9e5-bdc96b9aae30,nail_trim,2012-10-25 00:00:00+07,Do not trim nails,4b804877-02bf-49b8-a583-a3bc3cb0c182,f8d173cf-1ae4-4886-90ee-d3019db2162e
b8e9ade6-8da4-41f9-b0e3-7fc125cdec78,dental_cleaning,2021-06-11 00:00:00+07,Sensitive to certain fragrances,7906d196-8ef1-49cc-8839-4c7b8eb7ef93,43846b2c-e792-4f9c-8cb2-3534fc607fc3
d1073330-b2be-456b-a98b-a8a7d4cfbf67,nail_trim,2008-04-19 00:00:00+07,Brush thoroughly before service,17cafc27-582c-4861-a81b-091b8ecc47f2,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
9361ce40-053c-4554-bdaa-b09f66c08e3b,grooming,2004-07-20 00:00:00+07,Follow up after 2 days to ensure comfort,d835304c-f623-4381-8ab7-4f3a695cc1cc,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
b0b37542-df7b-4ed0-920f-a893ec2e40e9,haircut,2008-08-27 00:00:00+07,Use calming spray before grooming,385df729-382f-40d0-bd47-7b960a6b9a69,120c31f0-f20e-4e69-a4ad-024f7cbc7518
fb73e13c-3c75-4f3c-a499-fc47e62bcf4f,haircut,2007-06-06 00:00:00+07,Check for parasites before grooming,9971e47d-05b2-4707-8789-29766b522f8b,e3600f3a-6cbc-42af-b097-62cdcc6b5021
46a0603d-50c7-41d1-9f31-456950e6e2db,haircut,2022-03-22 00:00:00+07,Check for any skin irritations,e1d846ed-16af-42a9-aa64-32d2a66ed597,1a8f0baa-4439-4a42-9fe4-f655b0c68c8b
61157282-1cac-4630-8290-5cca20c64e4d,haircut,2007-09-28 00:00:00+07,Needs a gentle grooming,deac51da-45c8-4acc-a13b-489b2e86b036,fc6d272a-e514-4b83-91ce-fd9154554f00
b0804e08-1f16-4161-81c9-a7e679c77e02,bathing,2002-07-18 00:00:00+07,Light trimming only,6152ccaf-9ef6-457e-af00-668545057059,cf36da84-c96d-4d6c-a257-c4d6b69dee9d
fa26c0bb-6bd1-4234-a228-6773e2bff8ac,bathing,2013-05-17 00:00:00+07,Use only natural products,59605902-8bff-49d0-a586-36f53646819b,7f44bc47-938d-4677-a6e2-976d863435cc
82db2a2e-d338-4ca0-a4dc-a4f2728c7162,nail_trim,2024-06-26 00:00:00+07,Do not trim nails,b04e9254-2716-4bfe-8d75-597e242398e0,f4e0ba35-e6eb-4047-818d-c55fb84eba0b
bfcce724-6102-41fe-8d6b-fe7667973b3e,dental_cleaning,2012-07-26 00:00:00+07,Use moisturizing conditioner,abec95aa-a983-47bf-9708-88bb07990b98,db4a71d5-0a93-4ba3-a105-ebb64a68f3e7
7eceb6df-1c28-43e4-8ed9-d227b6f48928,dental_cleaning,2006-09-14 00:00:00+07,Sensitive to loud noises,802e1fdb-da6b-4638-b0ce-c09c9dd34c1f,6ac97a4a-3cb7-426f-9f16-ea700a4749d7
61e15e28-4aa7-4da9-9ae2-b087fe050b2d,dental_cleaning,2006-06-05 00:00:00+07,Prefer hypoallergenic products,4f1ca377-9235-42f6-816c-584b8a6f3e00,eb6f2b61-b3f7-427e-bb7e-a932ad0355ac
df612102-525b-401a-81de-4968a63a9f81,dental_cleaning,2000-05-17 00:00:00+07,Sensitive to loud noises,d835304c-f623-4381-8ab7-4f3a695cc1cc,f8d173cf-1ae4-4886-90ee-d3019db2162e
ff780faf-2535-4614-a8ce-2c19d236751b,dental_cleaning,2023-04-23 00:00:00+07,Special care for elderly pet,4c415e95-dd98-42b8-ad87-3e49ecd4f778,d31e1b88-beeb-42eb-abdb-08c4316c61b6
05115ca1-b8b1-4772-bf57-69e151c76179,haircut,2023-10-29 00:00:00+07,Sensitive to certain fragrances,9666090f-8967-4134-b03a-7296f01b8a34,a9c5e2ec-1b94-40ad-8462-960f685889f1
bd69e284-3b49-4398-8ba4-1d0fd3d91892,grooming,2019-05-24 00:00:00+07,Use pet-safe grooming products,4f16cabb-776e-4ff2-97d5-e4ff07b2dae1,acafc289-d4eb-4e89-a6fa-907b89ba74fd
281c2898-e7d1-4e95-9440-3aef4aeba75c,grooming,2002-08-10 00:00:00+07,Brush thoroughly before service,e4b3a930-178a-4a0f-80ac-461b255dd1fa,053713f3-b33f-48a3-abf5-8c2dfab04c85
f8221347-aa0d-45f7-a000-8c720bd84475,nail_trim,2016-05-25 00:00:00+07,Needs a gentle grooming,a78b3f89-5c4e-4f37-a259-809fa734feb5,8e4d5275-6031-481e-b56b-496700291e5a
93157f03-ffb9-4e16-96cf-f2a23cbf9ceb,bathing,2014-07-13 00:00:00+07,Prefer hypoallergenic products,adfa3be8-e8b8-4378-b9cd-82f17dce6eac,993c6e15-a6ea-4bc9-bd58-64773ddb30f8
89cece70-140b-467c-8844-6e0cf0d2c719,bathing,2013-11-16 00:00:00+07,Grooming needs to be done regularly for healthy coat,8593ece9-8db7-4f51-b04f-0119c5932259,1a40a0d2-cec2-4514-901d-97f352b3c471
7d8dcb3a-578d-459b-8431-4144b33e51e4,nail_trim,2011-01-26 00:00:00+07,Use only natural products,c7ae30a3-9a64-4b8e-ac90-9ac30f694f9b,d2ad82d1-f686-481c-9a29-765ad1fd2a1b
2bdbbd9c-a551-4ec2-876f-30c52dbe63f1,dental_cleaning,2003-07-30 00:00:00+07,Sensitive to loud noises,2f7c492a-26b1-470e-85c7-9e48e5a57dd3,57b602e5-c2c9-4358-b15d-651412f69401
64867b49-092b-4cda-85e5-0f7ac284c2ae,grooming,2004-03-08 00:00:00+07,Light trimming only,fdb2cc9d-acb2-4170-a0bf-b8c272666f97,54659c5b-01e5-4fed-a960-88e75d563c52
306e34d8-3b29-483a-8d11-e4646dbf188b,grooming,2017-11-02 00:00:00+07,Check for ticks or fleas during grooming,04548bbb-4234-45cc-9b8d-15c8a9ffb494,5f0cf5be-a023-40cd-a4a6-f03ea0144a04
2be8be4e-a918-4fbe-9e87-1155e0cd69c2,bathing,2001-07-06 00:00:00+07,Check for any skin irritations,9208f49c-f730-4c75-aee4-bca3dc66a95d,9f072d7e-2ae1-4992-a02b-3eb96c2c338e
3fcd66d6-e258-4840-8de5-7c37bd41582c,bathing,2023-10-12 00:00:00+07,Avoid water near ears,70784f65-01c7-43c9-9a1c-17adc884cf0e,6957b22d-260a-44b5-874d-a5d4d63f27e1
820458a8-99e0-48fc-9751-17feeac5dd66,nail_trim,2009-11-01 00:00:00+07,Use only natural products,2e6e18f4-6a77-461a-9a9b-5e53b4ed2012,0211b722-86d3-40b2-afbc-84e904f09f4e
068383bc-a729-4903-ab07-4017e8c41a0f,bathing,2017-06-22 00:00:00+07,Check for any skin irritations,23c79e4a-013c-42ea-a7cb-899b0126681f,b9af1687-9551-4e56-99d9-da4a3051a29a
3e0985f5-25c9-4d7b-811e-2d4b6f9b8299,dental_cleaning,2004-09-09 00:00:00+07,Needs a gentle grooming,be065e77-0f84-4eea-92e6-0d13b9ea0159,b1ef3d0d-da58-4be4-88b9-0e8b8bef3ee4
56b95420-156e-4d75-8397-b59548a0b06b,bathing,2017-08-23 00:00:00+07,Check for ticks or fleas during grooming,849772cd-2337-485e-ac23-9da0738e0f2e,6143512c-f7d1-41bd-bacf-fd4cd790b297
5cd70b90-982b-4caf-b438-eb7ecbf587e4,grooming,2005-07-19 00:00:00+07,Special care for coat,deac51da-45c8-4acc-a13b-489b2e86b036,a9154f06-e973-4529-bcf3-fc7733cc28f7
0e8da78a-abe4-44ac-b923-cc6fddc92efd,bathing,2011-06-30 00:00:00+07,Avoid using strong shampoos,c840a15f-d3ab-4cea-bfd5-05daac8ea95f,fb81a400-08a2-4f98-96c7-71a296b3c40f
ab34b57f-f0ed-4549-bb49-1cc388f5405d,haircut,2021-01-11 00:00:00+07,Nail trimming should be done carefully to avoid injury,abcc5604-0a3c-40f9-a3c7-238c2ad3b784,a5f80e60-c4c0-406c-bf66-453648dce324
281514b9-0a81-44d5-88b1-a3cc08f5cd69,bathing,2000-09-30 00:00:00+07,Grooming needs to be done regularly for healthy coat,4c4895ff-6fc2-49bd-ac5b-ce70f2f2859a,7f44bc47-938d-4677-a6e2-976d863435cc
d26a1708-8eb0-41d4-b296-057fe2e83e7d,nail_trim,2007-06-12 00:00:00+07,Grooming may take longer due to pet's temperament,c88600b8-df9d-4c2d-b2cb-86733564be90,acafc289-d4eb-4e89-a6fa-907b89ba74fd
f646cc28-61d2-41fb-b381-69e552661b5f,haircut,2014-06-12 00:00:00+07,Nail trimming should be done carefully to avoid injury,15c45032-67c3-45bf-b6c7-98f0dca765cb,120c31f0-f20e-4e69-a4ad-024f7cbc7518
5dcf1906-7068-401c-9760-75cca8f18de1,grooming,2021-07-29 00:00:00+07,Check for any skin irritations,db0bafe1-944f-438c-85ac-6430b78c7c14,7d5c62ab-dcb8-4dd1-8de9-12c0787c4367
2e074e43-1ed9-4f7d-a2d0-a319cedbd80f,dental_cleaning,2018-10-21 00:00:00+07,Nail trimming should be done carefully to avoid injury,8533cc91-8303-4e6f-956b-bc12598d589a,4695f1c4-91b6-48e3-9704-f1ae9eb62f5b
d50b4d90-2396-4882-a18e-8868e37a82e0,nail_trim,2016-07-10 00:00:00+07,Use soft brush for sensitive skin,5645af95-fb84-497e-9fe0-e6dd141b722f,e04d6a28-c336-4ed5-a055-6e20581c18b3
a93b7d95-c448-4392-b761-2ca2afea10f2,haircut,2000-07-06 00:00:00+07,Grooming may take longer due to pet's temperament,b1634ad1-24cd-4e3a-9340-24e14a77e375,4b64f4f9-d58e-4758-b992-69b21387726a
ff404273-5928-4de1-ae0b-68b99cb1f2f9,grooming,2006-06-27 00:00:00+07,Special care for elderly pet,dd575b3c-3bb2-48d7-8c65-343a81840349,1a40a0d2-cec2-4514-901d-97f352b3c471
9c5a2e3e-04ea-4c7e-82c5-d111a17df41d,grooming,2004-06-14 00:00:00+07,Avoid water near ears,ed83e990-9486-42eb-a7ac-635e19cba957,01243cca-3841-4158-b375-4cf95720f081
2cc79f82-f4f8-4fe4-872c-2e0b96dac23c,bathing,2019-01-29 00:00:00+07,Avoid using strong shampoos,59605902-8bff-49d0-a586-36f53646819b,150468d5-9310-434f-9853-ac9c9a13c384
25469b94-c4a1-464e-bc86-8f5da3fcaead,bathing,2010-05-21 00:00:00+07,Needs a gentle grooming,17ffb86f-ca01-4510-8814-7fbe335bf200,83d8516d-c8f4-4b2a-a804-aeaf64784d76
fa31209b-e54d-4df8-b781-6c4d936b29ac,dental_cleaning,2003-11-01 00:00:00+07,Brush thoroughly before service,ca1ab56f-afe6-4f92-bdd0-b9a6a13623d3,c9b97c0b-98a4-4829-9116-c9371268bce6
b470ac17-e9c1-4f47-82f0-138218549d54,grooming,2020-03-16 00:00:00+07,Use pet-safe grooming products,cf4905b2-7606-46b4-9b51-f0105588647d,c6abbc2c-7d04-4c0e-80e7-6a098f97b5f8
60a0f2c2-3804-4458-b98f-8405fe209648,nail_trim,2015-10-02 00:00:00+07,Use pet-safe grooming products,d8d10c8b-7fdc-4bac-935c-42a9609b190a,464699eb-0703-45d4-a294-b2c21e3de0e4
53600cde-f77e-460c-8a94-b9f6cc6dbd2f,haircut,2003-04-05 00:00:00+07,Maintain gentle temperature for bath,fa5bc1aa-2c39-46b6-9730-be031bc35ee6,6ac97a4a-3cb7-426f-9f16-ea700a4749d7
ccceedf2-2edd-4e1a-a29e-60d231117ed4,haircut,2002-12-18 00:00:00+07,Do not trim nails,178ae01b-e24b-4da5-b24c-cebc307ace6e,a09b0c77-bb1c-4cbf-9c2f-a456fe2ae06e
eff73bd4-5a48-477f-b3c9-aa9bd7ec3b31,haircut,2024-05-24 00:00:00+07,Check for any skin irritations,d68e5572-4d2c-484e-ab85-e87126248d5d,c9640fd1-3aec-4cfc-b534-85beaaba08cb
a7a9518b-abbe-4725-b2a3-8e2bb388d3df,haircut,2018-04-25 00:00:00+07,Use calming spray before grooming,f466ccdc-92ce-47a2-b3a6-c08580a12891,2ca717d2-57a7-476d-a893-97b64971cd27
0f7054d0-97d0-44cd-9bd5-c406a06cdb80,bathing,2018-08-07 00:00:00+07,Check for ticks or fleas during grooming,3edc8dba-debe-463d-9032-d99ee1097bc6,464699eb-0703-45d4-a294-b2c21e3de0e4
3708646c-01a9-4be7-b786-98b50ecd2056,bathing,2013-04-09 00:00:00+07,Grooming may take longer due to pet's temperament,3917bbba-6f7c-4c12-93b2-bef08bf6ee49,37b45687-12ed-4813-b74e-1b7d420e0ef4
fe30945a-62b4-49e4-ace9-55d940691027,bathing,2023-07-10 00:00:00+07,Sensitive to certain fragrances,b5bcc60c-2a11-4d59-ba94-807dfde01b6d,6f671115-16aa-4ad8-9036-bd8dea75fb95
4feadb45-3be6-47e2-b517-cb41e1f96913,grooming,2002-07-01 00:00:00+07,Avoid water near ears,2d967b16-4415-47c2-8bd1-4dd6c6353df8,dab552dd-9544-48ef-9438-a9def7ca4f13
c7182dbe-2f05-4b6a-9769-aac6397acc35,nail_trim,2016-10-30 00:00:00+07,Check for parasites before grooming,eaa81121-3ad8-4e8a-a9d1-6b776b93276c,b5f0b78f-45da-43a5-b4ae-916dca68495c
2f27ecb2-0e74-40ea-b89b-749eaea2b976,grooming,2002-09-12 00:00:00+07,Check for ticks or fleas during grooming,428b403a-d9a3-403f-84f7-27c5a478a6c0,5e7a318c-92b3-4796-8436-311a8fd9a466
91dc9501-ccd2-44a2-81ef-32a10c12ba62,nail_trim,2021-12-20 00:00:00+07,Grooming needs to be done regularly for healthy coat,6d621100-d89c-40f2-b0ed-572f4b197d73,5fe1fd70-b82d-4c74-99fe-613b6da89ece
9eafd5e3-b536-4e1e-bf59-8bba9d6fd25e,nail_trim,2008-09-04 00:00:00+07,Prefer hypoallergenic products,d1fc7b2b-8946-47b2-84db-f30fbd9e6eec,8a7bfd8d-5084-4b13-9d81-28eb21111aa7
cdd96d5a-ce78-435f-bf67-541c8c6366a1,bathing,2000-05-12 00:00:00+07,Requires special treatment for matted fur,1409c3dd-8c76-4fa5-a19c-10f57cc1b797,fc6d272a-e514-4b83-91ce-fd9154554f00
2c6a6ff9-0cbc-498c-af5b-6a9ca3b3f800,dental_cleaning,2011-07-10 00:00:00+07,Prefer hypoallergenic products,0ff6b598-972f-4f50-8c49-c0853cc53494,8fec7236-ae69-4cdc-8e32-be45be2ea437
54dcc78e-0c0b-4873-af73-94fe7dc536b8,bathing,2007-03-06 00:00:00+07,Prefer hypoallergenic products,78b73a45-f9b1-49f9-a9e6-7a53094957cc,8208f0f1-fb11-404f-81fb-e0fe2fc481e0
63dec2e0-55b0-4133-ab19-1798a63c04a8,bathing,2013-04-22 00:00:00+07,Brush thoroughly before service,64e62669-a81a-4068-b62d-e6af67c8a559,d4ef2080-b6c0-4f1a-971a-6eeb074bb4d9
e71e99bb-9a14-42ab-8db0-98ecb929598d,bathing,2009-08-27 00:00:00+07,Do not bathe if skin is irritated,603db6ae-0601-48e0-a3a4-969a1fe250f1,02a4f188-45da-477d-952c-3a401d8a7a52
74bd67a1-e951-4163-9093-c4acbce0913c,grooming,2022-01-02 00:00:00+07,Use moisturizing conditioner,a2c34e8c-8660-4fd0-8bb1-9b08d7dee8bb,5b5cde7a-2f25-46ff-81dd-ae2c11ff456b
e2108e88-2dd0-4cee-bfb8-fdad1e3f9f42,grooming,2008-08-14 00:00:00+07,Sensitive to loud noises,7890afaa-ff01-4666-a2a5-3e76fab902c0,d31e1b88-beeb-42eb-abdb-08c4316c61b6
b417f07e-6767-4f66-9788-4d73e23cc234,nail_trim,2013-08-28 00:00:00+07,Check for any skin irritations,d3095d66-dc86-482e-88cc-5624d84de3a0,80fcff5f-14af-4221-9273-3279125ac847
5217bb6e-57f0-46fd-9700-c65d54b9064e,dental_cleaning,2021-05-04 00:00:00+07,Check for parasites before grooming,b806a382-066b-43cd-a0eb-d3bb4abe6652,3b47a831-5007-4f3e-839f-b557eb561c23
cdf3d275-b017-4be9-8d04-c2db3c11ae6b,bathing,2017-06-12 00:00:00+07,Check for any skin irritations,5ca3739f-6c36-44b0-a5c5-eb1803a2e45e,5b5cde7a-2f25-46ff-81dd-ae2c11ff456b
a61f726c-4b06-4dab-b5a6-fcdf4a9bea78,haircut,2018-06-07 00:00:00+07,Brush thoroughly before service,cbed58a0-44d7-459f-b0aa-45548682b4b6,8e4d5275-6031-481e-b56b-496700291e5a
d89ae7df-5deb-4ffe-b352-70f4292d1ca2,nail_trim,2017-03-14 00:00:00+07,Check for any skin irritations,911cc0d9-0418-4fec-89f4-bda98b877c77,5c642651-6e83-4014-9788-82665cb2620d
5f3f2088-105f-4e64-a650-0ac5eddaf0a2,nail_trim,2022-04-30 00:00:00+07,Prefer hypoallergenic products,2bc9bc12-1648-4c74-8c93-5b3c15e19f3e,dd38f3c5-c57d-4b6e-88e7-627db081ffa9
da41d70a-fc3b-416f-bbc2-8a9328898ce2,haircut,2004-07-09 00:00:00+07,Avoid using strong shampoos,66c49056-f194-49fe-bbf8-d32aa37f24f3,6957b22d-260a-44b5-874d-a5d4d63f27e1
53e8187a-4d0f-4493-8a0d-208dc17d5e98,dental_cleaning,2016-07-04 00:00:00+07,Check for ticks or fleas during grooming,776abc1e-9882-4b5a-bc3b-77d978e9b76e,51e64ff7-28e8-47c5-84dc-813faea5b4f9
a5186cda-da2e-4584-90ab-52ff5d096431,haircut,2002-11-07 00:00:00+07,Do not bathe if skin is irritated,47642c51-ed64-41ec-a646-3e879ae45647,4e932fe1-3e71-4831-8ad6-2712b88204a4
3907db8d-a903-4f41-9cb2-825181d04511,dental_cleaning,2003-05-27 00:00:00+07,Check for any skin irritations,f466ccdc-92ce-47a2-b3a6-c08580a12891,43c4431c-e919-4d11-82e8-74e354761952
f1e60067-019a-4ac8-a19b-c3761e1fb819,bathing,2014-03-02 00:00:00+07,Use pet-safe grooming products,e349f5b6-ce76-4dda-bdb6-b7a87c832248,5c77e60f-5497-438b-aee3-b20c46a31a64
c7f9808d-9d1c-40c1-8c9f-55a535d073c9,grooming,2015-07-17 00:00:00+07,Prefer hypoallergenic products,e1d846ed-16af-42a9-aa64-32d2a66ed597,cac42993-c181-43e9-a21e-faa65a3ce402
228c7ba0-199b-4bea-8f76-06165883b8d2,nail_trim,2006-07-11 00:00:00+07,Maintain gentle temperature for bath,87c7067e-c069-4d2d-97b3-a3dddf7ddaa6,0ad70aa8-4b6d-43d3-883a-42f1fafbbcf9
3a992088-5165-4625-8946-3700bf6f4f5b,haircut,2008-08-22 00:00:00+07,Check for parasites before grooming,38850284-41ea-46d2-894c-782062b7d302,2c5074b6-1bfb-49a3-bd51-85aae7f86ffd
8eb38c82-b5ea-45ab-9ca0-05627a0c515a,haircut,2012-06-28 00:00:00+07,Avoid using strong shampoos,3b445bb8-9c08-4ab3-b64a-30b08afdde40,0741df1d-e8e1-4360-86b4-368827bcf00c
646d3e05-65e4-4069-9ef3-e0e81233a74c,grooming,2012-09-11 00:00:00+07,Check for ticks or fleas during grooming,61200e27-d365-4fa0-9ad4-6eb485585f0f,b770bf74-e2a7-4bb6-99be-61c91d3546a5
7eba4ab3-2633-46b5-8e6a-af4c89a0863e,bathing,2008-09-23 00:00:00+07,Follow up after 2 days to ensure comfort,2bc9bc12-1648-4c74-8c93-5b3c15e19f3e,fb81a400-08a2-4f98-96c7-71a296b3c40f
ff853c85-a296-4294-aaa2-5773ea7a58bb,nail_trim,2019-05-01 00:00:00+07,Grooming needs to be done regularly for healthy coat,03b295af-a0ba-4501-a612-4b2d8a217511,fc6d272a-e514-4b83-91ce-fd9154554f00
1ff0a9e7-2ce0-4ff5-9976-d4bde03f3fd3,nail_trim,2010-03-19 00:00:00+07,Requires special treatment for matted fur,88cce99c-40ac-4e16-8eac-f23a6d58a751,c9640fd1-3aec-4cfc-b534-85beaaba08cb
2677d379-7f01-4ff8-9ca7-e408d11be6d5,grooming,2014-06-18 00:00:00+07,Nail trimming should be done carefully to avoid injury,1bfa7434-a8f7-4b6e-85f2-eaeabfbb52c4,c9640fd1-3aec-4cfc-b534-85beaaba08cb
817a343f-76da-4ec5-bb95-f450ad87bd53,grooming,2013-12-31 00:00:00+07,Prefer hypoallergenic products,1a2a0c03-67a9-4cfb-8cf2-1aab9b464b6d,220e3838-5b19-4bf4-b019-1d3c4fe08fc8
193cc096-c0f5-43b3-99ae-7284ebf2a6c6,bathing,2020-10-11 00:00:00+07,Special care for elderly pet,4137d753-246a-4bcc-b4d7-4adf7b9fe4e0,cf153a58-1b1e-4956-8e3a-2164310edfd0
4c3bdaaf-9135-44b2-8213-3e6903f0a607,haircut,2012-05-15 00:00:00+07,Follow up after 2 days to ensure comfort,dae3f1c9-588e-44fd-b076-b4f60c49dca7,0b5f28ce-e11a-4589-aa3d-b49b50d329c2
b2ac6ab8-ff04-4766-bea5-e1bb5577c272,grooming,2007-01-03 00:00:00+07,Brush thoroughly before service,aac13d4b-c4e6-4fea-817a-d246f8a7ce84,5e7a318c-92b3-4796-8436-311a8fd9a466
94f4e1f7-98c5-4fec-8269-fb81a1793f2a,bathing,2019-06-11 00:00:00+07,Use soft brush for sensitive skin,37f36bed-2f2a-4df9-aad8-abc7f033d7ff,e3600f3a-6cbc-42af-b097-62cdcc6b5021
32bcc6a7-48eb-4fb5-83a1-215ae63fe2a1,bathing,2023-09-06 00:00:00+07,Follow up after 2 days to ensure comfort,e2055e4a-ae8b-4dbb-a509-b718abcce79b,fb6b964e-04c4-4866-b44e-d5dcd4aee43b
55deb5e4-1ef6-4ea7-a91a-a56c7512eeef,dental_cleaning,2009-08-24 00:00:00+07,Special care for coat,07fc710e-c608-4d59-baac-af983dc9c878,e003d879-2744-42a9-91b5-132a097f5fb4
5b1afa8d-4f8a-498c-a3e6-b7a26b81851f,dental_cleaning,2015-10-14 00:00:00+07,Do not bathe if skin is irritated,efc95c2e-d74b-47b2-a068-11f635ad070d,a9154f06-e973-4529-bcf3-fc7733cc28f7
7b6f5bb2-7ae1-40af-9798-971c956e3d28,grooming,2003-09-24 00:00:00+07,Use moisturizing conditioner,800462fd-14f0-4e1e-b1b7-338dbcad1b36,632f0415-ff55-4937-9a9c-4ebc4e370876
12e4d767-eb45-4d1a-b967-b473db42f496,bathing,2011-11-19 00:00:00+07,Requires special treatment for matted fur,6d18b4f1-21ee-445c-a04d-214804a86bb0,cac42993-c181-43e9-a21e-faa65a3ce402
b245c99d-423a-4ea1-bc03-772518d0de0d,dental_cleaning,2008-12-26 00:00:00+07,Needs a gentle grooming,3cfd514e-ee99-49b7-810a-4fdc29757802,43c4431c-e919-4d11-82e8-74e354761952
58c1b8ac-6c84-48f5-b8d4-ef747cd0927b,dental_cleaning,2023-09-02 00:00:00+07,Check for parasites before grooming,e94d1c73-120e-4426-83b7-7e90abd99121,43c4431c-e919-4d11-82e8-74e354761952
30668aaf-f1f9-4e74-abcb-8bf69b580557,nail_trim,2023-05-21 00:00:00+07,Special care for coat,ec7047d1-dd33-4995-ae51-56f312329cb7,74a63dc4-b751-47a6-bd4a-b88d15949325
dc79695b-7464-425e-8461-51804ac04ec4,nail_trim,2015-05-07 00:00:00+07,Avoid water near ears,a26603bc-9fec-4f89-ac70-d452b0b775f2,053713f3-b33f-48a3-abf5-8c2dfab04c85
f46a5a98-1350-4603-a59a-a2e0dc9b225e,nail_trim,2015-07-30 00:00:00+07,Nail trimming should be done carefully to avoid injury,0482cede-0349-4474-be2b-7ffe4b8313a3,69df9a5e-187b-464b-b5f0-84e4bf10dfdb
